日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2022年06月19日,多云/多云,36℃/21℃,南风1-2级/南风1-2级,taiyuan
2022年06月20日,阴/多云,35℃/19℃,东南风1-2级/东南风1-2级,taiyuan
2022年06月21日,多云/阴,34℃/21℃,南风3-4级/南风3-4级,taiyuan
2022年06月22日,小雨/晴,31℃/19℃,西风1-2级/西风1-2级,taiyuan
2022年06月23日,多云/晴,34℃/17℃,东北风1-2级/东北风1-2级,taiyuan
2022年06月24日,晴/阴,35℃/19℃,东南风1-2级/东南风1-2级,taiyuan
2022年06月25日,多云/多云,36℃/21℃,南风1-2级/南风1-2级,taiyuan
2022年06月26日,小雨/小雨,31℃/19℃,东南风1-2级/东南风1-2级,taiyuan
2022年06月27日,多云/多云,29℃/18℃,东南风1-2级/东南风1-2级,taiyuan
2022年06月28日,小雨/多云,29℃/17℃,西风1-2级/西风1-2级,taiyuan
2022年06月29日,小雨/多云,27℃/16℃,东风1-2级/东风1-2级,taiyuan
2022年06月30日,小雨/多云,28℃/17℃,东风1-2级/东风1-2级,taiyuan
2022年07月01日,小雨/多云,31℃/18℃,东南风1-2级/东南风1-2级,taiyuan
2022年07月02日,小雨/小雨,31℃/20℃,东南风1-2级/东南风1-2级,taiyuan
2022年07月03日,中雨/晴,30℃/19℃,东南风3-4级/东南风3-4级,taiyuan
2022年07月04日,雷阵雨/雷阵雨,34℃/20℃,东南风1-2级/东南风1-2级,taiyuan
2022年07月05日,中雨/小雨,31℃/19℃,南风1-2级/南风1-2级,taiyuan
2022年07月06日,晴/晴,34℃/17℃,东北风1-2级/东北风1-2级,taiyuan
2022年07月07日,晴/晴,36℃/20℃,南风1-2级/南风1-2级,taiyuan
2022年07月08日,多云/多云,36℃/22℃,南风1-2级/南风1-2级,taiyuan
2022年07月09日,雷阵雨/雷阵雨,32℃/21℃,东北风1-2级/东北风1-2级,taiyuan
2022年07月10日,雷阵雨/小雨,27℃/18℃,东北风1-2级/东北风1-2级,taiyuan
2022年07月11日,暴雨/大雨,22℃/18℃,东风3-4级/东风3-4级,taiyuan
2022年07月12日,小雨/阴,25℃/20℃,东北风1-2级/东北风1-2级,taiyuan
2022年07月13日,多云/晴,32℃/20℃,西南风1-2级/西南风1-2级,taiyuan
2022年07月14日,小雨/多云,31℃/22℃,西南风1-2级/西南风1-2级,taiyuan
2022年07月15日,小雨/阴,28℃/21℃,南风1-2级/南风1-2级,taiyuan
2022年07月16日,小雨/晴,25℃/18℃,北风1-2级/北风1-2级,taiyuan
2022年07月17日,晴/多云,33℃/18℃,北风1-2级/北风1-2级,taiyuan
2022年07月18日,阴/阴,31℃/17℃,北风1-2级/北风1-2级,taiyuan
2022年07月19日,小雨/晴,26℃/16℃,西南风1-2级/西南风1-2级,taiyuan
2022年07月20日,晴/晴,30℃/17℃,北风1-2级/北风1-2级,taiyuan
2022年07月21日,多云/阴,34℃/19℃,西南风1-2级/西南风1-2级,taiyuan
2022年07月22日,小雨/多云,25℃/17℃,西北风1-2级/西北风1-2级,taiyuan
2022年07月23日,晴/晴,29℃/17℃,南风1-2级/南风1-2级,taiyuan
2022年07月24日,晴/阴,32℃/20℃,西南风1-2级/西南风1-2级,taiyuan
2022年07月25日,雷阵雨/雷阵雨,31℃/20℃,南风1-2级/南风1-2级,taiyuan
2022年07月26日,小雨/中雨,31℃/22℃,东北风3-4级/东北风3-4级,taiyuan
2022年07月27日,暴雨/晴,24℃/17℃,北风1-2级/北风1-2级,taiyuan
2022年07月28日,晴/晴,29℃/17℃,东南风1-2级/东南风1-2级,taiyuan
2022年07月29日,晴/晴,31℃/18℃,东南风1-2级/东南风1-2级,taiyuan
2022年07月30日,晴/晴,29℃/19℃,东风3-4级/东风3-4级,taiyuan
2022年07月31日,晴/晴,30℃/20℃,东南风1-2级/东南风1-2级,taiyuan
2022年08月01日,晴/晴,30℃/20℃,东南风1-2级/东南风1-2级,taiyuan
2022年08月02日,晴/晴,31℃/21℃,南风1-2级/南风1-2级,taiyuan
2022年08月03日,晴/晴,32℃/22℃,南风1-2级/南风1-2级,taiyuan
2022年08月04日,小雨/晴,33℃/23℃,西南风1-2级/西南风1-2级,taiyuan
2022年08月05日,小雨/晴,34℃/23℃,东风1-2级/东风1-2级,taiyuan
2022年08月06日,小雨/多云,34℃/24℃,南风1-2级/南风1-2级,taiyuan
2022年08月07日,雷阵雨/中雨,33℃/23℃,北风3-4级/北风3-4级,taiyuan
2022年08月08日,中雨/小雨,27℃/19℃,东风3-4级/东风3-4级,taiyuan
2022年08月09日,大雨/中雨,20℃/17℃,北风3-4级/北风3-4级,taiyuan
2022年08月10日,中雨/大雨,24℃/16℃,北风1-2级/北风1-2级,taiyuan
2022年08月11日,小雨/小雨,27℃/22℃,南风1-2级/南风1-2级,taiyuan
2022年08月12日,小雨/小雨,32℃/23℃,南风1-2级/南风1-2级,taiyuan
2022年08月13日,雷阵雨/小雨,31℃/23℃,东风1-2级/东风1-2级,taiyuan
2022年08月14日,雷阵雨/小雨,31℃/22℃,西南风3-4级/西南风3-4级,taiyuan
2022年08月15日,阴/晴,32℃/20℃,南风1-2级/南风1-2级,taiyuan
2022年08月16日,多云/晴,30℃/19℃,南风1-2级/南风1-2级,taiyuan
2022年08月17日,小雨/小雨,28℃/21℃,南风1-2级/南风1-2级,taiyuan
2022年08月18日,雷阵雨/小雨,32℃/21℃,西南风3-4级/西南风3-4级,taiyuan
2022年08月19日,多云/晴,31℃/18℃,北风1-2级/北风1-2级,taiyuan
2022年08月20日,多云/多云,27℃/19℃,南风1-2级/南风1-2级,taiyuan
2022年08月21日,小雨/中雨,30℃/22℃,西南风1-2级/西南风1-2级,taiyuan
2022年08月22日,多云/多云,28℃/18℃,西北风3-4级/西北风3-4级,taiyuan
2022年08月23日,多云/小雨,23℃/17℃,东风1-2级/东风1-2级,taiyuan
2022年08月24日,小雨/小雨,21℃/15℃,南风1-2级/南风1-2级,taiyuan
2022年08月25日,晴/阴,27℃/14℃,北风1-2级/北风1-2级,taiyuan
2022年08月26日,阴/多云,28℃/14℃,东北风1-2级/东北风1-2级,taiyuan
2022年08月27日,小雨/中雨,23℃/12℃,东北风1-2级/东北风1-2级,taiyuan
2022年08月28日,小雨/阴,16℃/12℃,东风1-2级/东风1-2级,taiyuan
2022年08月29日,多云/多云,25℃/15℃,南风1-2级/南风1-2级,taiyuan
2022年08月30日,多云/晴,26℃/12℃,南风1-2级/南风1-2级,taiyuan
2022年08月31日,阴/晴,26℃/13℃,北风1-2级/北风1-2级,taiyuan
2022年09月01日,多云/晴,27℃/13℃,东风1-2级/东风1-2级,taiyuan
2022年09月02日,阴/小雨,25℃/17℃,西南风1-2级/西南风1-2级,taiyuan
2022年09月03日,小雨/多云,22℃/14℃,西南风3-4级/西南风3-4级,taiyuan
2022年09月04日,晴/多云,28℃/13℃,西北风3-4级/西北风3-4级,taiyuan
2022年09月05日,晴/晴,27℃/12℃,西风1-2级/西风1-2级,taiyuan
2022年09月06日,晴/晴,26℃/10℃,西北风1-2级/西北风1-2级,taiyuan
2022年09月07日,晴/多云,27℃/12℃,北风1-2级/北风1-2级,taiyuan
2022年09月08日,阴/阴,27℃/16℃,西北风1-2级/西北风1-2级,taiyuan
2022年09月09日,多云/多云,27℃/15℃,西南风1-2级/西南风1-2级,taiyuan
2022年09月10日,小雨/晴,23℃/12℃,北风1-2级/北风1-2级,taiyuan
2022年09月11日,晴/晴,26℃/11℃,北风1-2级/北风1-2级,taiyuan
2022年09月12日,晴/晴,29℃/13℃,北风1-2级/北风1-2级,taiyuan
2022年09月13日,晴/多云,27℃/14℃,东风1-2级/东风1-2级,taiyuan
2022年09月14日,晴/多云,25℃/13℃,东风1-2级/东风1-2级,taiyuan
2022年09月15日,晴/晴,26℃/11℃,北风1-2级/北风1-2级,taiyuan
2022年09月16日,多云/晴,27℃/13℃,南风1-2级/南风1-2级,taiyuan
2022年09月17日,晴/晴,29℃/14℃,北风1-2级/北风1-2级,taiyuan
2022年09月18日,晴/多云,28℃/15℃,东北风1-2级/东北风1-2级,taiyuan
2022年09月19日,中雨/小雨,18℃/11℃,北风1-2级/北风1-2级,taiyuan
2022年09月20日,晴/晴,20℃/7℃,东北风1-2级/东北风1-2级,taiyuan
2022年09月21日,晴/小雨,24℃/9℃,南风3-4级/南风3-4级,taiyuan
2022年09月22日,晴/晴,23℃/4℃,西北风3-4级/西北风3-4级,taiyuan
2022年09月23日,晴/晴,21℃/5℃,南风1-2级/南风1-2级,taiyuan
2022年09月24日,晴/晴,22℃/6℃,南风1-2级/南风1-2级,taiyuan
2022年09月25日,晴/晴,26℃/9℃,西南风1-2级/西南风1-2级,taiyuan
2022年09月26日,晴/阴,26℃/11℃,南风1-2级/南风1-2级,taiyuan
2022年09月27日,阴/晴,25℃/11℃,南风1-2级/南风1-2级,taiyuan
2022年09月28日,晴/晴,26℃/10℃,西风1-2级/西风1-2级,taiyuan
2022年09月29日,晴/晴,28℃/11℃,西南风1-2级/西南风1-2级,taiyuan
2022年09月30日,晴/多云,27℃/13℃,南风1-2级/南风1-2级,taiyuan
2022年10月01日,中雨/小雨,22℃/15℃,东北风1-2级/东北风1-2级,taiyuan
2022年10月02日,多云/大雨,23℃/13℃,东北风3-4级/东北风3-4级,taiyuan
2022年10月03日,中雨/多云,17℃/9℃,北风3-4级/北风3-4级,taiyuan
2022年10月04日,多云/晴,14℃/3℃,东北风1-2级/东北风1-2级,taiyuan
2022年10月05日,小雨/小雨,13℃/7℃,东风1-2级/东风1-2级,taiyuan
2022年10月06日,多云/晴,15℃/3℃,南风1-2级/南风1-2级,taiyuan
2022年10月07日,晴/晴,18℃/5℃,西南风1-2级/西南风1-2级,taiyuan
2022年10月08日,多云/晴,18℃/2℃,西北风3-4级/西北风3-4级,taiyuan
2022年10月09日,晴/晴,11℃/-1℃,西北风1-2级/西北风1-2级,taiyuan
2022年10月10日,晴/晴,15℃/0℃,东南风1-2级/东南风1-2级,taiyuan
2022年10月11日,晴/多云,17℃/1℃,南风1-2级/南风1-2级,taiyuan
2022年10月12日,多云/多云,17℃/5℃,东南风1-2级/东南风1-2级,taiyuan
2022年10月13日,多云/小雨,16℃/7℃,南风1-2级/南风1-2级,taiyuan
2022年10月14日,阴/多云,21℃/6℃,东南风1-2级/东南风1-2级,taiyuan
2022年10月15日,多云/晴,21℃/4℃,南风1-2级/南风1-2级,taiyuan
2022年10月16日,晴/晴,17℃/2℃,东北风1-2级/东北风1-2级,taiyuan
2022年10月17日,晴/晴,13℃/0℃,北风3-4级/北风3-4级,taiyuan
2022年10月18日,晴/晴,16℃/2℃,南风1-2级/南风1-2级,taiyuan
2022年10月19日,多云/多云,20℃/6℃,南风1-2级/南风1-2级,taiyuan
2022年10月20日,多云/晴,21℃/4℃,南风1-2级/南风1-2级,taiyuan
2022年10月21日,多云/晴,22℃/4℃,南风1-2级/南风1-2级,taiyuan
2022年10月22日,晴/晴,20℃/3℃,东风1-2级/东风1-2级,taiyuan
2022年10月23日,晴/晴,20℃/3℃,东南风1-2级/东南风1-2级,taiyuan
2022年10月24日,晴/晴,21℃/6℃,南风1-2级/南风1-2级,taiyuan
2022年10月25日,多云/多云,19℃/6℃,西南风1-2级/西南风1-2级,taiyuan
2022年10月26日,晴/多云,20℃/6℃,东风1-2级/东风1-2级,taiyuan
2022年10月27日,晴/多云,17℃/2℃,东风1-2级/东风1-2级,taiyuan
2022年10月28日,多云/小雨,17℃/7℃,南风1-2级/南风1-2级,taiyuan
2022年10月29日,小雨/多云,12℃/7℃,南风1-2级/南风1-2级,taiyuan
2022年10月30日,晴/晴,18℃/4℃,东南风1-2级/东南风1-2级,taiyuan
2022年10月31日,晴/晴,15℃/0℃,西风1-2级/西风1-2级,taiyuan
2022年11月01日,晴/晴,18℃/4℃,南风1-2级/南风1-2级,taiyuan
2022年11月02日,小雨/小雨,17℃/7℃,南风1-2级/南风1-2级,taiyuan
2022年11月03日,多云/晴,15℃/1℃,东南风1-2级/东南风1-2级,taiyuan
2022年11月04日,小雨/晴,15℃/1℃,东南风1-2级/东南风1-2级,taiyuan
2022年11月05日,晴/小雨,15℃/1℃,南风1-2级/南风1-2级,taiyuan
2022年11月06日,晴/晴,17℃/1℃,西风1-2级/西风1-2级,taiyuan
2022年11月07日,晴/晴,16℃/0℃,北风1-2级/北风1-2级,taiyuan
2022年11月08日,多云/小雨,14℃/4℃,南风1-2级/南风1-2级,taiyuan
2022年11月09日,多云/多云,15℃/5℃,南风3-4级/南风1-2级,taiyuan
2022年11月10日,小雨/小雨,16℃/8℃,东南风1-2级/东北风1-2级,taiyuan
2022年11月11日,小雨/小雨,11℃/5℃,南风1-2级/西北风3-4级,taiyuan
2022年11月12日,晴/晴,9℃/-1℃,北风3-4级/北风1-2级,taiyuan
2022年11月13日,晴/晴,10℃/-1℃,南风3-4级/东风1-2级,taiyuan
2022年11月14日,晴/晴,14℃/-3℃,西北风1-2级/东北风1-2级,taiyuan
2022年11月15日,晴/多云,12℃/-2℃,东南风1-2级/北风1-2级,taiyuan
2022年11月16日,晴/晴,14℃/0℃,南风1-2级/西南风1-2级,taiyuan
2022年11月17日,晴/多云,16℃/1℃,南风1-2级/东风1-2级,taiyuan
2022年11月18日,小雨/晴,13℃/1℃,南风1-2级/西南风1-2级,taiyuan
2022年11月19日,晴/晴,13℃/0℃,西南风1-2级/东北风1-2级,taiyuan
2022年11月20日,晴/阴,14℃/4℃,西南风1-2级/北风3-4级,taiyuan
2022年11月21日,多云/雨夹雪,11℃/0℃,东风3-4级/东北风1-2级,taiyuan
2022年11月22日,晴/晴,11℃/0℃,西南风1-2级/西南风1-2级,taiyuan
2022年11月23日,多云/晴,12℃/0℃,南风1-2级/西南风1-2级,taiyuan
2022年11月24日,晴/晴,13℃/0℃,西南风1-2级/西风1-2级,taiyuan
2022年11月25日,晴/晴,12℃/-4℃,西风3-4级/西北风1-2级,taiyuan
2022年11月26日,晴/晴,7℃/-3℃,南风1-2级/东南风1-2级,taiyuan
2022年11月27日,多云/阴,9℃/3℃,南风1-2级/西北风3-4级,taiyuan
2022年11月28日,多云/晴,7℃/-6℃,西北风3-4级/北风3-4级,taiyuan
2022年11月29日,多云/晴,-4℃/-14℃,西北风3-4级/西北风3-4级,taiyuan
2022年11月30日,多云/晴,-4℃/-16℃,西风3-4级/西北风1-2级,taiyuan
2022年12月01日,晴/晴,1℃/-11℃,西风3-4级/西南风1-2级,taiyuan
2022年12月02日,晴/晴,6℃/-9℃,西南风3-4级/西北风1-2级,taiyuan
2022年12月03日,多云/晴,3℃/-8℃,北风1-2级/北风1-2级,taiyuan
2022年12月04日,多云/晴,5℃/-8℃,西南风1-2级/西风1-2级,taiyuan
2022年12月05日,晴/晴,5℃/-8℃,南风1-2级/西北风1-2级,taiyuan
2022年12月06日,多云/晴,5℃/-6℃,南风1-2级/西北风1-2级,taiyuan
2022年12月07日,晴/晴,6℃/-6℃,东南风1-2级/西北风1-2级,taiyuan
2022年12月08日,晴/晴,4℃/-7℃,西南风1-2级/西北风1-2级,taiyuan
2022年12月09日,晴/晴,4℃/-5℃,西北风3-4级/西北风3-4级,taiyuan
2022年12月10日,晴/晴,0℃/-13℃,北风3-4级/北风1-2级,taiyuan
2022年12月11日,多云/晴,0℃/-8℃,西风3-4级/西风3-4级,taiyuan
2022年12月12日,晴/晴,0℃/-10℃,西北风3-4级/西北风3-4级,taiyuan
2022年12月13日,晴/晴,0℃/-14℃,西北风3-4级/西风1-2级,taiyuan
2022年12月14日,晴/晴,6℃/-9℃,西南风3-4级/北风1-2级,taiyuan
2022年12月15日,晴/多云,1℃/-10℃,西北风3-4级/西北风1-2级,taiyuan
2022年12月16日,晴/晴,-1℃/-15℃,西北风3-4级/西北风3-4级,taiyuan
2022年12月17日,晴/晴,-3℃/-13℃,西风3-4级/西风3-4级,taiyuan
2022年12月18日,晴/晴,5℃/-12℃,西南风3-4级/东南风1-2级,taiyuan
2022年12月19日,晴/多云,7℃/-9℃,南风1-2级/西南风3-4级,taiyuan
2022年12月20日,晴/晴,4℃/-9℃,西北风3-4级/西风3-4级,taiyuan
2022年12月21日,晴/晴,3℃/-11℃,西北风3-4级/西北风3-4级,taiyuan
2022年12月22日,晴/晴,2℃/-11℃,西北风3-4级/东风1-2级,taiyuan
2022年12月23日,晴/晴,3℃/-9℃,西北风1-2级/北风1-2级,taiyuan
2022年12月24日,晴/多云,4℃/-9℃,东北风1-2级/北风1-2级,taiyuan
2022年12月25日,多云/晴,3℃/-11℃,西北风3-4级/西北风3-4级,taiyuan
2022年12月26日,晴/晴,2℃/-10℃,西北风1-2级/西北风3-4级,taiyuan
2022年12月27日,晴/晴,1℃/-14℃,西北风3-4级/西北风1-2级,taiyuan
2022年12月28日,晴/晴,2℃/-13℃,西风1-2级/西北风1-2级,taiyuan
2022年12月29日,晴/晴,2℃/-13℃,西南风1-2级/西北风1-2级,taiyuan
2022年12月30日,晴/晴,3℃/-12℃,西南风1-2级/西北风1-2级,taiyuan
2022年12月31日,晴/晴,5℃/-11℃,西南风1-2级/西风1-2级,taiyuan
2023年01月01日,多云/晴,6℃/-8℃,东北风1-2级/东南风1-2级,taiyuan
2023年01月02日,晴/晴,5℃/-7℃,南风1-2级/西风1-2级,taiyuan
2023年01月03日,晴/晴,6℃/-11℃,南风1-2级/西北风1-2级,taiyuan
2023年01月04日,晴/晴,6℃/-9℃,北风1-2级/西风1-2级,taiyuan
2023年01月05日,晴/晴,6℃/-8℃,西南风1-2级/西北风3-4级,taiyuan
2023年01月06日,晴/晴,5℃/-10℃,西北风3-4级/西北风3-4级,taiyuan
2023年01月07日,晴/晴,10℃/-7℃,西南风1-2级/西风1-2级,taiyuan
2023年01月08日,晴/晴,8℃/-5℃,东北风1-2级/东北风1-2级,taiyuan
2023年01月09日,晴/晴,7℃/-8℃,东风1-2级/东风1-2级,taiyuan
2023年01月10日,晴/多云,7℃/-5℃,南风1-2级/东风1-2级,taiyuan
2023年01月11日,多云/多云,6℃/0℃,南风1-2级/东北风1-2级,taiyuan
2023年01月12日,晴/晴,3℃/-2℃,东北风1-2级/北风1-2级,taiyuan
2023年01月13日,小雨/中雪,8℃/-5℃,东北风3-4级/东北风3-4级,taiyuan
2023年01月14日,多云/晴,-2℃/-13℃,北风3-4级/西北风1-2级,taiyuan
2023年01月15日,晴/晴,-1℃/-16℃,西北风3-4级/西南风1-2级,taiyuan
2023年01月16日,多云/多云,0℃/-17℃,西北风3-4级/西北风1-2级,taiyuan
2023年01月17日,晴/晴,0℃/-15℃,西北风3-4级/西风1-2级,taiyuan
2023年01月18日,晴/晴,2℃/-12℃,西南风1-2级/西南风1-2级,taiyuan
2023年01月19日,晴/晴,2℃/-17℃,西北风3-4级/南风1-2级,taiyuan
2023年01月20日,晴/晴,0℃/-12℃,西南风1-2级/西南风1-2级,taiyuan
2023年01月21日,晴/晴,4℃/-10℃,东风1-2级/西北风1-2级,taiyuan
2023年01月22日,晴/晴,3℃/-10℃,西北风3-4级/西北风3-4级,taiyuan
2023年01月23日,晴/晴,-2℃/-19℃,西北风3-4级/西北风3-4级,taiyuan
2023年01月24日,晴/晴,-6℃/-18℃,西南风3-4级/西南风1-2级,taiyuan
2023年01月25日,晴/多云,3℃/-10℃,西南风3-4级/西风1-2级,taiyuan
2023年01月26日,多云/晴,2℃/-12℃,西北风3-4级/西北风3-4级,taiyuan
2023年01月27日,晴/晴,0℃/-12℃,西风4-5级/西南风1-2级,taiyuan
2023年01月28日,晴/晴,5℃/-12℃,西北风3-4级/西南风1-2级,taiyuan
2023年01月29日,晴/晴,7℃/-11℃,西南风1-2级/西北风1-2级,taiyuan
2023年01月30日,晴/晴,5℃/-8℃,南风1-2级/西北风1-2级,taiyuan
2023年01月31日,多云/多云,9℃/-7℃,北风1-2级/北风3-4级,taiyuan
2023年02月01日,多云/多云,3℃/-6℃,东北风3-4级/东北风1-2级,taiyuan
2023年02月02日,晴/晴,4℃/-8℃,南风1-2级/南风1-2级,taiyuan
2023年02月03日,晴/晴,8℃/-9℃,西北风3-4级/西北风1-2级,taiyuan
2023年02月04日,晴/晴,6℃/-8℃,南风1-2级/东南风1-2级,taiyuan
2023年02月05日,晴/晴,8℃/-5℃,南风1-2级/西北风1-2级,taiyuan
2023年02月06日,晴/晴,8℃/-6℃,东风1-2级/东北风1-2级,taiyuan
2023年02月07日,晴/多云,10℃/-5℃,南风1-2级/东北风1-2级,taiyuan
2023年02月08日,阴/中雪,5℃/-2℃,东风1-2级/东北风1-2级,taiyuan
2023年02月09日,小雨/晴,4℃/-6℃,西南风1-2级/东南风1-2级,taiyuan
2023年02月10日,晴/晴,8℃/-2℃,南风1-2级/东风1-2级,taiyuan
2023年02月11日,多云/雨夹雪,8℃/-1℃,东风1-2级/北风1-2级,taiyuan
2023年02月12日,小雨/多云,3℃/-3℃,东北风3-4级/东南风1-2级,taiyuan
2023年02月13日,多云/阴,1℃/-7℃,北风1-2级/北风1-2级,taiyuan
2023年02月14日,晴/晴,3℃/-8℃,东风1-2级/东北风1-2级,taiyuan
2023年02月15日,晴/晴,5℃/-6℃,西南风1-2级/南风1-2级,taiyuan
2023年02月16日,晴/晴,8℃/-4℃,西南风1-2级/东风1-2级,taiyuan
2023年02月17日,晴/多云,9℃/-1℃,南风1-2级/西南风1-2级,taiyuan
2023年02月18日,晴/晴,5℃/-7℃,西北风3-4级/西北风3-4级,taiyuan
2023年02月19日,晴/晴,7℃/-7℃,西风1-2级/东南风1-2级,taiyuan
2023年02月20日,多云/多云,8℃/-4℃,东风1-2级/东北风1-2级,taiyuan
2023年02月21日,多云/多云,5℃/-3℃,西南风1-2级/南风1-2级,taiyuan
2023年02月22日,晴/晴,9℃/-4℃,南风1-2级/北风1-2级,taiyuan
2023年02月23日,多云/多云,10℃/-3℃,南风1-2级/东北风1-2级,taiyuan
2023年02月24日,小雨/晴,5℃/-4℃,东北风1-2级/北风1-2级,taiyuan
2023年02月25日,晴/晴,8℃/-3℃,东风1-2级/东风1-2级,taiyuan
2023年02月26日,晴/晴,10℃/-2℃,南风1-2级/西风1-2级,taiyuan
2023年02月27日,晴/多云,13℃/-1℃,南风1-2级/西北风1-2级,taiyuan
2023年02月28日,晴/晴,13℃/-2℃,北风3-4级/北风3-4级,taiyuan
2023年03月01日,晴/晴,10℃/-6℃,东南风1-2级/西北风1-2级,taiyuan
2023年03月02日,晴/晴,12℃/-3℃,南风1-2级/西北风1-2级,taiyuan
2023年03月03日,晴/晴,15℃/-4℃,东南风3-4级/西北风1-2级,taiyuan
2023年03月04日,晴/晴,15℃/-3℃,南风1-2级/西北风1-2级,taiyuan
2023年03月05日,晴/多云,17℃/0℃,南风1-2级/北风1-2级,taiyuan
2023年03月06日,晴/晴,21℃/0℃,南风1-2级/北风1-2级,taiyuan
2023年03月07日,晴/晴,22℃/1℃,南风3-4级/西风1-2级,taiyuan
2023年03月08日,晴/晴,20℃/2℃,南风1-2级/西北风1-2级,taiyuan
2023年03月09日,晴/晴,24℃/1℃,东南风1-2级/南风1-2级,taiyuan
2023年03月10日,晴/多云,26℃/4℃,西北风3-4级/东北风3-4级,taiyuan
2023年03月11日,多云/晴,13℃/-5℃,西北风3-4级/北风3-4级,taiyuan
2023年03月12日,晴/多云,8℃/-8℃,西北风3-4级/西南风1-2级,taiyuan
2023年03月13日,晴/晴,19℃/0℃,西南风3-4级/西南风1-2级,taiyuan
2023年03月14日,多云/多云,20℃/0℃,西北风3-4级/北风3-4级,taiyuan
2023年03月15日,多云/多云,9℃/-1℃,西南风3-4级/西北风1-2级,taiyuan
2023年03月16日,阴/多云,11℃/0℃,南风1-2级/东南风1-2级,taiyuan
2023年03月17日,晴/晴,11℃/0℃,南风3-4级/北风1-2级,taiyuan
2023年03月18日,多云/多云,15℃/2℃,东北风1-2级/东风1-2级,taiyuan
2023年03月19日,多云/晴,16℃/3℃,西南风3-4级/北风1-2级,taiyuan
2023年03月20日,多云/晴,20℃/5℃,南风1-2级/东北风1-2级,taiyuan
2023年03月21日,多云/阴,22℃/7℃,北风3-4级/北风3-4级,taiyuan
2023年03月22日,阴/多云,15℃/4℃,西北风3-4级/北风1-2级,taiyuan
2023年03月23日,多云/多云,12℃/4℃,东北风1-2级/南风1-2级,taiyuan
2023年03月24日,多云/多云,11℃/3℃,南风3-4级/西南风3-4级,taiyuan
2023年03月25日,小雨/晴,11℃/0℃,东北风3-4级/北风1-2级,taiyuan
2023年03月26日,晴/晴,16℃/0℃,南风1-2级/北风1-2级,taiyuan
2023年03月27日,晴/晴,18℃/5℃,东南风1-2级/东风1-2级,taiyuan
2023年03月28日,晴/晴,21℃/5℃,西南风3-4级/西风1-2级,taiyuan
2023年03月29日,晴/晴,23℃/7℃,北风1-2级/东北风1-2级,taiyuan
2023年03月30日,晴/阴,23℃/8℃,东风1-2级/东风1-2级,taiyuan
2023年03月31日,多云/小雨,20℃/7℃,南风3-4级/西南风1-2级,taiyuan
2023年04月01日,晴/多云,23℃/10℃,东南风1-2级/东南风3-4级,taiyuan
2023年04月02日,小雨/中雨,23℃/7℃,南风3-4级/东北风3-4级,taiyuan
2023年04月03日,小雨/小雨,18℃/4℃,东北风3-4级/北风3-4级,taiyuan
2023年04月04日,小雨/多云,8℃/4℃,东北风3-4级/南风1-2级,taiyuan
2023年04月05日,多云/晴,13℃/3℃,西北风1-2级/西北风3-4级,taiyuan
2023年04月06日,晴/晴,11℃/0℃,西北风3-4级/北风1-2级,taiyuan
2023年04月07日,多云/晴,16℃/0℃,西北风3-4级/西北风1-2级,taiyuan
2023年04月08日,晴/晴,18℃/4℃,西南风3-4级/西南风1-2级,taiyuan
2023年04月09日,晴/晴,28℃/6℃,西风3-4级/西风1-2级,taiyuan
2023年04月10日,晴/晴,27℃/4℃,西北风3-4级/西北风3-4级,taiyuan
2023年04月11日,晴/晴,20℃/2℃,西北风3-4级/西北风1-2级,taiyuan
2023年04月12日,多云/多云,24℃/8℃,西南风3-4级/南风1-2级,taiyuan
2023年04月13日,阴/多云,26℃/11℃,西北风1-2级/西北风1-2级,taiyuan
2023年04月14日,多云/多云,20℃/4℃,西北风3-4级/北风1-2级,taiyuan
2023年04月15日,多云/晴,18℃/6℃,西北风3-4级/北风1-2级,taiyuan
2023年04月16日,晴/多云,25℃/9℃,南风1-2级/东北风1-2级,taiyuan
2023年04月17日,多云/晴,31℃/12℃,南风1-2级/北风3-4级,taiyuan
2023年04月18日,晴/晴,28℃/11℃,东北风1-2级/东北风1-2级,taiyuan
2023年04月19日,晴/晴,31℃/15℃,西南风3-4级/北风3-4级,taiyuan
2023年04月20日,晴/小雨,27℃/5℃,东风3-4级/东风3-4级,taiyuan
2023年04月21日,中雨/中雨,11℃/3℃,东风3-4级/东北风1-2级,taiyuan
2023年04月22日,阴/小雨,5℃/3℃,北风1-2级/东北风1-2级,taiyuan
2023年04月23日,小雨/小雨,5℃/2℃,东北风1-2级/北风1-2级,taiyuan
2023年04月24日,小雨/晴,8℃/3℃,东风1-2级/西南风1-2级,taiyuan
2023年04月25日,多云/晴,17℃/3℃,西北风3-4级/北风1-2级,taiyuan
2023年04月26日,晴/多云,21℃/9℃,南风3-4级/南风1-2级,taiyuan
2023年04月27日,小雨/小雨,23℃/11℃,西北风3-4级/西南风1-2级,taiyuan
2023年04月28日,多云/晴,17℃/4℃,西北风3-4级/西北风1-2级,taiyuan
2023年04月29日,晴/晴,18℃/6℃,西北风4-5级/西南风1-2级,taiyuan
2023年04月30日,晴/晴,23℃/6℃,南风1-2级/西北风1-2级,taiyuan
2023年05月01日,阴/小雨,27℃/14℃,南风3-4级/西南风1-2级,taiyuan
2023年05月02日,多云/多云,26℃/11℃,南风1-2级/东北风1-2级,taiyuan
